persona,perfil,edad,genero,ingreso,juego,i_juego,intentos,duracion,egreso,resultado,exito
268,CASUAL,57.18985862132426,1,31240.626925120865,tragamonedas,0,125,62.54350982841175,33540.373942222526,2299.747017101661,1
400,CASUAL,60.340902893038646,1,37865.53291476288,blackjack,2,1,74.281016099899,27775.67064991493,-10089.86226484795,0
300,CONSERVADOR,52.65054845997018,1,8013.06597892549,tragamonedas,0,75,37.7293500669138,10224.739492032302,2211.6735131068126,1
161,CASUAL,43.060361294473374,1,12334.30948613581,roulette,3,6,101.16599325347062,6606.662206233988,-5727.647279901821,0
422,ARRIESGADO,38.114514675364454,0,28379.334417367583,pocker,1,3,230.66074004482041,25379.334417367583,-3000.0,0
112,CASUAL,37.647830438999236,1,25579.04946654581,tragamonedas,0,222,111.28004340528727,25195.093172073626,-383.9562944721838,0
452,CONSERVADOR,30.970109122771603,0,7597.574361846826,tragamonedas,0,114,57.43784330804405,6457.574361846826,-1140.0,0
373,ARRIESGADO,46.35077672484699,1,49525.297481059795,dados,4,24,124.32757499466747,5102.647127831926,-44422.65035322787,0
456,CASUAL,46.659569744741766,1,23255.865242863718,dados,4,23,115.04693777328775,278.8646852111756,-22977.000557652544,0
311,CONSERVADOR,51.8007153286743,1,10918.509859199363,blackjack,2,1,48.37566251171333,9918.509859199363,-1000.0,0
327,CASUAL,41.5139248526149,0,11453.063311325606,dados,4,20,103.98021228066962,291.3630070314671,-11161.70030429414,0
63,CASUAL,31.73734540059544,1,9822.348980807403,tragamonedas,0,239,119.8899662837598,9719.277957680599,-103.071023126804,0
435,CONSERVADOR,56.999876485826135,1,7580.492645821956,roulette,3,4,63.04230388380652,5580.492645821956,-2000.0,0
304,CASUAL,43.55986652519707,1,19783.43813015974,tragamonedas,0,192,96.48351760404206,17863.43813015974,-1920.0,0
239,CASUAL,43.00887617242748,0,25399.645628758328,tragamonedas,0,129,64.93181331228377,29975.366975056095,4575.721346297767,1
393,ARRIESGADO,42.85016955036109,1,25933.05655600461,pocker,1,2,133.10670161803165,674.8733370956688,-25258.18321890894,0
132,ARRIESGADO,37.43562790600877,1,41746.08552943115,dados,4,37,186.4157640132662,408.177737672675,-41337.90779175847,0
172,CASUAL,37.59186226707602,1,8918.898614751768,blackjack,2,2,97.98210152301834,6918.898614751768,-2000.0,0
156,CASUAL,50.538561660032116,0,8018.105026057292,tragamonedas,0,239,119.61190620360136,5628.105026057292,-2390.0,0
497,ARRIESGADO,44.730774094317276,0,50836.00992788746,blackjack,2,3,161.19362294275308,10416.675435893561,-40419.3344919939,0
303,CASUAL,51.11123550055911,0,23245.278547904178,tragamonedas,0,169,84.90875808923127,30684.378244510943,7439.099696606765,1
150,CASUAL,47.538164765496276,1,6684.1598470636345,pocker,1,1,99.81090674957596,5684.1598470636345,-1000.0,0
1,CONSERVADOR,54.97345446583586,1,11602.224779433938,pocker,1,1,107.94147170059814,10602.224779433938,-1000.0,0
148,CONSERVADOR,42.60331218522289,1,5709.184156473072,roulette,3,3,56.33439229510769,63.75662396905045,-5645.427532504022,0
460,CASUAL,44.606706653550845,0,28924.408540924735,roulette,3,5,77.20155381299517,85.36183576880103,-28839.04670515593,0
6,ARRIESGADO,20.733207566069257,1,3357.661380050325,roulette,3,14,221.29394328080605,357.6613800503251,-3000.0,0
14,CONSERVADOR,40.56018040353935,1,4184.955353043377,tragamonedas,0,172,86.22911531248839,2464.955353043377,-1720.0,0
250,CONSERVADOR,63.629275851052284,0,7063.457341020223,tragamonedas,0,231,115.50372908638624,4753.457341020223,-2310.0,0
408,CASUAL,45.35940502503919,1,11317.363924810054,tragamonedas,0,162,81.28910147110267,29833.580183481237,18516.216258671186,1
254,CASUAL,52.42686221161618,0,21111.696581928336,dados,4,17,88.80412965136205,395.3934398037711,-20716.303142124565,0
276,ARRIESGADO,57.64625286968007,0,77842.2681879118,dados,4,38,190.91544052510045,26890.460399335218,-50951.80778857658,0
274,ARRIESGADO,31.793974202103477,0,16179.912810355214,pocker,1,3,190.01041499349373,13179.912810355214,-3000.0,0
83,CASUAL,53.07308186210729,1,12891.286914287943,tragamonedas,0,147,73.59959709126274,18112.229973520843,5220.943059232901,1
195,ARRIESGADO,18.0,0,2032.2565052480227,blackjack,2,4,190.9853441781968,32.25650524802268,-2000.0,0
49,CASUAL,67.38143338497953,1,25304.693698089402,tragamonedas,0,125,62.689708454188455,24054.693698089402,-1250.0,0
495,CONSERVADOR,50.67880067453997,1,7464.5228753560295,roulette,3,7,112.7072410537204,456.9199913432599,-7007.602884012769,0
99,ARRIESGADO,41.208235654274475,1,30103.650207451883,dados,4,27,136.00073777149998,732.6338043880878,-29371.016403063797,0
434,CASUAL,54.04306220134642,1,28290.512387096664,tragamonedas,0,197,98.86524885304289,26320.512387096664,-1970.0,0
428,CASUAL,39.13384049147786,0,5241.248775422235,tragamonedas,0,139,69.52607476737384,12806.828256376808,7565.579480954573,1
98,ARRIESGADO,48.79400612078136,1,25196.109863218793,dados,4,37,185.87310436404175,156.93088863534467,-25039.178974583447,0
375,CONSERVADOR,51.90777272915643,0,12102.381484649552,dados,4,13,69.30048948572767,105.72600334658756,-11996.655481302963,0
269,ARRIESGADO,49.20179596988361,1,37149.78339766561,roulette,3,12,183.94954751749125,265.2647148970241,-36884.51868276859,0
180,CASUAL,45.93460829462151,1,22753.0824988545,roulette,3,6,90.56645037675118,317060.7239428177,294307.6414439632,1
156,CASUAL,50.538561660032116,0,8018.105026057292,tragamonedas,0,219,109.56131433304728,17442.59680216805,9424.491776110757,1
396,CONSERVADOR,42.08493287434635,0,12168.277903317188,tragamonedas,0,154,77.34968044317986,10628.277903317188,-1540.0,0
412,CASUAL,42.756872140290994,1,19101.81401820412,pocker,1,1,99.7661759566292,12809.821990658933,-6291.992027545188,0
416,ARRIESGADO,52.285354008351334,0,11006.388836013784,pocker,1,3,192.65261348443357,1573.5399230633802,-9432.848912950405,0
457,CASUAL,61.019076510169285,0,11737.951549901436,blackjack,2,2,109.8795621594542,9737.951549901436,-2000.0,0
87,CASUAL,32.8747686890483,1,7813.842572478479,tragamonedas,0,214,107.47435758083708,12134.311969528786,4320.469397050307,1
312,ARRIESGADO,34.95032846617896,1,24590.25230011871,roulette,3,14,211.98063431091254,2112.485471357263,-22477.766828761447,0
302,CASUAL,38.408486893033526,1,21642.023154161056,dados,4,15,78.00315977710564,45.16717871672381,-21596.85597544433,0
450,CONSERVADOR,46.293855237764824,1,5135.7585389380465,tragamonedas,0,73,36.51565344844519,9820.769144788715,4685.010605850669,1
177,ARRIESGADO,38.88774659695175,1,28932.572843040212,roulette,3,8,125.52140062447593,11805.355437227216,-17127.217405812997,0
6,ARRIESGADO,20.733207566069257,1,3357.661380050325,roulette,3,12,191.5647656989546,239.00363099690503,-3118.65774905342,0
407,ARRIESGADO,38.34143032980612,1,46814.256078488164,dados,4,42,212.03949713534797,92.30027928202196,-46721.955799206145,0
229,CONSERVADOR,46.24055896446649,0,11232.61173244558,dados,4,9,48.15564623711421,2091.1034976671367,-9141.508234778445,0
254,CASUAL,52.42686221161618,0,21111.696581928336,tragamonedas,0,206,103.05194111182533,19051.696581928336,-2060.0,0
71,CASUAL,36.68845015756721,1,27883.54051071735,tragamonedas,0,198,99.21750594125658,28342.604371970992,459.06386125364224,1
79,ARRIESGADO,28.94037239282597,0,30352.114138235993,pocker,1,2,166.3190099459747,28352.114138235993,-2000.0,0
304,CASUAL,43.55986652519707,1,19783.43813015974,roulette,3,4,73.0827572886587,684.384309016712,-19099.053821143025,0
51,CASUAL,34.61211789795047,1,17713.708119896957,dados,4,16,84.26862006602448,6708.2017228961195,-11005.506397000838,0
456,CASUAL,46.659569744741766,1,23255.865242863718,dados,4,15,76.24889572511137,3543.491702556897,-19712.37354030682,0
494,ARRIESGADO,34.4978100974191,1,33067.81038434297,blackjack,2,3,165.13172680854296,16462.646239815298,-16605.164144527673,0
120,CASUAL,42.242139861338245,1,17258.935824024225,tragamonedas,0,142,71.14140313842206,25128.027613886257,7869.091789862032,1
339,CASUAL,29.307438726055366,0,12014.390044830521,blackjack,2,1,87.78310768657985,11014.390044830521,-1000.0,0
335,ARRIESGADO,42.17371615592977,0,19804.23776982717,blackjack,2,4,221.83866127653894,10932.296120193128,-8871.941649634042,0
310,CASUAL,56.75910771834607,0,21796.409150886204,tragamonedas,0,212,106.45454259292092,19676.409150886204,-2120.0,0
340,ARRIESGADO,39.89657126193879,1,25033.15933500252,dados,4,32,162.65643907872283,185.59986703669847,-24847.559467965824,0
143,CONSERVADOR,48.32764977254117,0,7622.01874182114,tragamonedas,0,84,42.321974999778185,16871.330706681532,9249.311964860393,1
159,CONSERVADOR,43.56824025673813,1,12202.268605428297,tragamonedas,0,149,74.98389827109014,21598.484782010844,9396.216176582548,1
128,ARRIESGADO,49.743472978718,1,53289.396383658146,pocker,1,2,162.97466205515337,37268.848536303645,-16020.5478473545,0
193,CASUAL,43.73882226769008,0,10567.774976142884,tragamonedas,0,176,88.44305035154701,8807.774976142884,-1760.0,0
114,CASUAL,55.127390539563706,0,34031.197970456786,blackjack,2,2,98.38399177000957,130921.92296142947,96890.7249909727,1
484,CASUAL,51.001752363295935,1,18688.745331875256,tragamonedas,0,129,64.68066100009105,22110.735277083782,3421.9899452085265,1
295,CONSERVADOR,51.957873191396075,1,6072.868830577677,tragamonedas,0,105,52.89730747989826,9154.122958480031,3081.2541279023544,1
49,CASUAL,67.38143338497953,1,25304.693698089402,tragamonedas,0,210,105.25702609504822,38808.88847618773,13504.194778098325,1
271,CASUAL,31.735122149460594,1,7497.107548759988,blackjack,2,2,102.79209859720362,5497.107548759988,-2000.0,0
145,CASUAL,42.879198777243744,1,23613.284221459806,roulette,3,5,78.350440652696,3780.8548974364894,-19832.429324023316,0
347,CASUAL,46.797515657713156,0,12993.930965055008,roulette,3,7,111.10063388047291,1040.6409520722318,-11953.290012982776,0
170,ARRIESGADO,34.51008322681513,1,9205.044479137097,blackjack,2,4,209.2882434332086,5205.044479137097,-4000.0,0
328,CONSERVADOR,43.073850142059094,1,4048.400559753305,tragamonedas,0,211,105.92906986491617,8808.971467359586,4760.570907606281,1
143,CONSERVADOR,48.32764977254117,0,7622.01874182114,tragamonedas,0,109,54.761678990793186,6532.01874182114,-1090.0,0
430,CASUAL,33.52762858759765,1,10820.413375230932,tragamonedas,0,223,111.55126618478803,8590.413375230932,-2230.0,0
317,ARRIESGADO,38.30352852356475,0,55066.567405866976,roulette,3,15,228.45684586481332,66.09777271834355,-55000.469633148634,0
184,ARRIESGADO,39.51357871813802,1,18453.27611692279,dados,4,26,130.93824714501588,484.62072406500056,-17968.65539285779,0
312,ARRIESGADO,34.95032846617896,1,24590.25230011871,dados,4,45,228.77484547197844,120.97955982058568,-24469.272740298125,0
381,CONSERVADOR,34.924911987648244,0,2324.18548272254,dados,4,11,56.396287282769016,222.78660753534677,-2101.3988751871934,0
200,ARRIESGADO,52.0331011780673,1,16421.837025103272,blackjack,2,3,157.02384969549814,2948.4485935579064,-13473.388431545365,0
3,CASUAL,29.93705286081908,1,4941.271864934429,blackjack,2,2,107.81515979824201,2941.271864934429,-2000.0,0
50,ARRIESGADO,32.059146768387514,0,23015.30133144131,blackjack,2,5,230.02326883314998,5076.741920095974,-17938.559411345337,0
422,ARRIESGADO,38.114514675364454,0,28379.334417367583,roulette,3,15,237.40579794365948,317.1253568445445,-28062.20906052304,0
131,CASUAL,33.99956887379303,1,7079.949138994085,roulette,3,6,91.53967564541405,88.95093600708424,-6990.998202987001,0
479,CASUAL,31.928218116957144,1,8266.37349112393,pocker,1,1,117.90154550013439,7266.37349112393,-1000.0,0
208,CASUAL,44.0479746074199,1,27364.64903945533,tragamonedas,0,136,68.39453168975264,37166.748008946226,9802.098969490897,1
381,CONSERVADOR,34.924911987648244,0,2324.18548272254,tragamonedas,0,70,35.42863980300013,1624.1854827225402,-700.0,0
203,CONSERVADOR,51.882969302220886,1,5150.086969761459,roulette,3,5,76.83627740493475,1125.1980677896713,-4024.8889019717876,0
382,ARRIESGADO,31.9421413365836,1,18921.27283219638,roulette,3,15,225.9240503886897,3373.2506348523775,-15548.022197344002,0
245,CASUAL,41.810430109004045,1,27823.5367557765,dados,4,20,100.1223055939243,16.892037375013842,-27806.644718401483,0
407,ARRIESGADO,38.34143032980612,1,46814.256078488164,roulette,3,9,146.90184966539383,3789.430878963295,-43024.82519952487,0
184,ARRIESGADO,39.51357871813802,1,18453.27611692279,pocker,1,2,159.69083587609663,16453.27611692279,-2000.0,0
18,CONSERVADOR,55.040538978788774,0,15814.216840458874,dados,4,10,51.52675351976455,37.16620554134761,-15777.050634917527,0
2,CASUAL,47.82978498051992,1,16384.872454956025,blackjack,2,1,71.51255744663985,26606.513013139862,10221.640558183837,1
170,ARRIESGADO,34.51008322681513,1,9205.044479137097,blackjack,2,3,137.48305307958836,6205.044479137097,-3000.0,0
51,CASUAL,34.61211789795047,1,17713.708119896957,dados,4,22,111.71963814083426,77.39505800224856,-17636.313061894707,0
54,CASUAL,45.296832303033305,1,21219.902882292103,blackjack,2,2,116.3062295008529,3292.031846622558,-17927.871035669545,0
257,CASUAL,46.15298722210791,1,27676.13054539008,blackjack,2,1,87.3218564871174,24005.248387245567,-3670.882158144512,0
240,CASUAL,47.90874387424923,0,8893.231948263177,tragamonedas,0,156,78.31944249133332,15286.155999746245,6392.924051483067,1
304,CASUAL,43.55986652519707,1,19783.43813015974,roulette,3,6,96.7240083868796,22016.626194855366,2233.188064695627,1
477,CASUAL,52.5094459718968,1,18126.73779428632,dados,4,13,66.80540376237076,1975.100793108441,-16151.63700117788,0
223,ARRIESGADO,41.38360068134787,1,57448.76343759131,dados,4,36,181.98145206424653,201.235676212586,-57247.527761378726,0
9,ARRIESGADO,36.33259597734899,1,12323.725242988417,tragamonedas,0,454,227.13557399373934,7783.725242988417,-4540.0,0
305,CONSERVADOR,58.166055958635525,1,19263.837024887263,blackjack,2,2,93.91669555401768,11269.538004817645,-7994.299020069619,0
172,CASUAL,37.59186226707602,1,8918.898614751768,tragamonedas,0,161,80.63053726515325,7308.898614751768,-1610.0,0
247,ARRIESGADO,23.47506555587696,0,16027.478088359017,pocker,1,3,231.56210305540372,13027.478088359017,-3000.0,0
237,ARRIESGADO,43.05657273272365,1,12008.162635527311,pocker,1,2,179.6133746575868,10008.162635527311,-2000.0,0
463,ARRIESGADO,39.01268233321571,1,10974.640757039913,blackjack,2,3,144.69916025379186,481.22410505329754,-10493.416651986616,0
384,CASUAL,41.539099661368056,0,5724.868976268375,blackjack,2,2,114.42594666875878,678.0059763838321,-5046.862999884543,0
315,CASUAL,43.69555311015376,0,20359.64386279557,dados,4,22,113.195630601272,433.0223528413021,-19926.621509954268,0
417,CONSERVADOR,44.01240194133287,1,13174.63208096078,tragamonedas,0,189,94.65660513830994,11284.63208096078,-1890.0,0
62,CASUAL,48.14271994506867,1,23384.157735471133,tragamonedas,0,231,115.84038336187191,21074.157735471133,-2310.0,0
281,ARRIESGADO,33.15672661488336,1,16764.861729544966,roulette,3,9,136.02647113373362,42713.491714631215,25948.62998508625,1
457,CASUAL,61.019076510169285,0,11737.951549901436,roulette,3,7,106.59958040015411,436.72496892655363,-11301.226580974882,0
269,ARRIESGADO,49.20179596988361,1,37149.78339766561,dados,4,41,209.0102254508478,225.30872625306642,-36924.47467141254,0
250,CONSERVADOR,63.629275851052284,0,7063.457341020223,roulette,3,6,92.87398968237808,4063.457341020223,-3000.0,0
334,CONSERVADOR,43.97089385737329,0,8590.61677121339,pocker,1,1,84.54222384299656,7590.61677121339,-1000.0,0
470,CASUAL,51.7364893381375,1,15665.91773218106,pocker,1,1,105.28210977662806,14665.91773218106,-1000.0,0
205,CASUAL,42.933376968024334,1,22484.97484293577,roulette,3,5,79.78367873195353,1218.499558091009,-21266.47528484476,0
254,CASUAL,52.42686221161618,0,21111.696581928336,dados,4,13,65.98152470368929,635.0705497268549,-20476.626032201482,0
105,CASUAL,45.34142128909841,1,21558.09195749064,dados,4,17,88.81726347524783,6287.216367195176,-15270.875590295465,0
246,CONSERVADOR,51.30488030489918,1,9584.904560455265,roulette,3,3,57.29108014684191,6944.00639018929,-2640.898170265975,0
27,CONSERVADOR,30.71319299774031,1,7795.206647245595,roulette,3,7,116.46298252375534,1610.0526307601376,-6185.154016485458,0
222,CASUAL,42.54796658314805,1,16651.486604745896,blackjack,2,2,102.43003187032289,33874.55994917192,17223.073344426022,1
191,ARRIESGADO,44.700319929524575,1,56030.01575715207,blackjack,2,2,134.01821284714595,29313.768030089876,-26716.247727062193,0
401,CASUAL,39.700859013663234,1,26123.913809801466,roulette,3,7,114.88205206780519,15035.715963330398,-11088.197846471068,0
2,CASUAL,47.82978498051992,1,16384.872454956025,dados,4,15,77.3711381813278,9364.90208023348,-7019.970374722545,0
74,ARRIESGADO,23.768996499575582,1,6364.385571794398,blackjack,2,3,154.69123549751646,775.285498628763,-5589.100073165635,0
49,CASUAL,67.38143338497953,1,25304.693698089402,dados,4,14,74.34033998559705,871.607857212992,-24433.08584087641,0
146,CASUAL,49.562708952022305,1,15029.053650488517,blackjack,2,1,85.04613850448015,12125.992281796856,-2903.0613686916604,0
469,ARRIESGADO,51.13067728028843,1,12286.215456132653,blackjack,2,3,161.40254672898845,3140.88118150435,-9145.334274628303,0
484,CASUAL,51.001752363295935,1,18688.745331875256,tragamonedas,0,189,94.71065401919006,16798.745331875256,-1890.0,0
31,CASUAL,18.0,0,2459.494748746033,tragamonedas,0,186,93.20141166001149,8247.903940085795,5788.4091913397615,1
165,CASUAL,36.0157705939041,1,9068.421182143129,dados,4,21,107.09214638832697,107.25632646249323,-8961.164855680636,0
463,ARRIESGADO,39.01268233321571,1,10974.640757039913,pocker,1,3,192.42375803208915,7503.059387010733,-3471.58137002918,0
112,CASUAL,37.647830438999236,1,25579.04946654581,dados,4,23,117.23459306240014,41.37688213131241,-25537.672584414497,0
140,ARRIESGADO,36.76568594014334,0,45366.13383655763,roulette,3,9,148.11861440147686,469.44738625386526,-44896.686450303765,0
356,ARRIESGADO,35.42418161243366,1,55941.63623634219,roulette,3,15,233.544498552032,223.9233823645427,-55717.712853977646,0
38,CASUAL,36.20463656990948,1,28632.11098458149,blackjack,2,2,105.27924979330982,79840.03667264324,51207.92568806175,1
248,ARRIESGADO,30.34883777945049,1,18877.00036743091,dados,4,40,201.34513958216405,230.08635500740093,-18646.914012423505,0
348,CASUAL,34.59837119020518,1,5765.202495558783,blackjack,2,1,71.30607936728805,4765.202495558783,-1000.0,0
286,CASUAL,28.46302161032359,1,14708.33609233424,pocker,1,1,85.60159820786812,13708.33609233424,-1000.0,0
34,CONSERVADOR,54.274624317585825,1,12162.214124393919,blackjack,2,1,86.45289881600118,11162.214124393919,-1000.0,0
206,CASUAL,44.13477713617865,0,20762.594380633436,roulette,3,5,87.53272321332136,5416.601812117564,-15345.992568515872,0
419,ARRIESGADO,20.56924214120685,1,3832.481458904989,dados,4,32,163.33143361248491,124.01958047652352,-3708.4618784284653,0
123,ARRIESGADO,52.482156171872305,1,48924.709159923375,roulette,3,11,179.31671281759156,2899.588991442984,-46025.12016848039,0
349,CONSERVADOR,62.190346810845035,0,10432.172178119885,tragamonedas,0,146,73.44480133468394,8972.172178119885,-1460.0,0
380,CONSERVADOR,52.89828034734299,1,11494.900791475688,tragamonedas,0,219,109.82427512836838,18274.673073077785,6779.772281602098,1
26,CASUAL,54.07105195800301,0,19823.81088104796,dados,4,22,113.36261134166178,341.21866868107406,-19482.592212366886,0
395,ARRIESGADO,40.92487407608531,1,39819.575076310226,blackjack,2,3,176.88254756390333,228158.6518837196,188339.07680740938,1
385,CASUAL,46.094031564412624,1,27077.293778309657,dados,4,20,101.7858867439647,204.19223319814728,-26873.10154511151,0
240,CASUAL,47.90874387424923,0,8893.231948263177,blackjack,2,2,105.27424089863143,6893.231948263177,-2000.0,0
412,CASUAL,42.756872140290994,1,19101.81401820412,roulette,3,7,114.47826097458108,827.9482941108663,-18273.865724093255,0
173,CASUAL,45.729072432760525,1,11322.854189670135,roulette,3,4,68.44178997303487,7456.855553754274,-3865.998635915861,0
200,ARRIESGADO,52.0331011780673,1,16421.837025103272,roulette,3,15,238.15267152344148,302.1359681862632,-16119.701056917009,0
459,CONSERVADOR,55.644226884109074,1,14763.392220096342,roulette,3,4,60.16765073899893,3237.6681814128733,-11525.72403868347,0
67,CASUAL,42.669079390155865,1,8005.617879323042,roulette,3,7,115.31576863858129,2628.1154187496422,-5377.5024605734,0
35,ARRIESGADO,43.263643172097844,1,30777.64984040868,blackjack,2,4,191.30741272956473,37676.691935876916,6899.042095468234,1
397,CONSERVADOR,47.45379407259692,1,9105.180187914,dados,4,16,81.16971333470406,306.57828051828506,-8798.601907395716,0
494,ARRIESGADO,34.4978100974191,1,33067.81038434297,pocker,1,3,234.38071329625697,17519.983564629336,-15547.826819713635,0
432,CASUAL,46.8904344241411,1,25512.962598136764,tragamonedas,0,229,114.7064488983403,30916.464313286066,5403.501715149301,1
491,CASUAL,42.6764260350726,0,8830.852647647358,tragamonedas,0,124,62.14832729898422,7590.852647647358,-1240.0,0
193,CASUAL,43.73882226769008,0,10567.774976142884,tragamonedas,0,184,92.0077251923243,8727.774976142884,-1840.0,0
165,CASUAL,36.0157705939041,1,9068.421182143129,dados,4,12,64.71479119942973,230.90067452902827,-8837.520507614101,0
156,CASUAL,50.538561660032116,0,8018.105026057292,dados,4,20,100.26134450664479,106.73947629205372,-7911.365549765238,0
35,ARRIESGADO,43.263643172097844,1,30777.64984040868,blackjack,2,3,140.41433455113128,25322.38419157011,-5455.265648838573,0
179,CASUAL,46.39978106114564,0,23426.13330894231,pocker,1,1,111.89626506612099,22426.13330894231,-1000.0,0
490,ARRIESGADO,29.965416007506057,1,13194.839539333021,blackjack,2,5,227.6151617457134,720.8594833629886,-12473.980055970032,0
441,CASUAL,39.49106794882858,0,22020.46849103988,roulette,3,4,66.22571150563138,194.11696423947615,-21826.351526800405,0
73,CASUAL,34.02796953516966,1,16995.944166913177,pocker,1,1,61.12804986561586,15995.944166913177,-1000.0,0
298,CONSERVADOR,46.60544421479718,1,7829.731674045636,roulette,3,4,70.69006809064604,947.6942122278988,-6882.0374618177375,0
75,CASUAL,55.397270908927005,1,18006.402812541724,blackjack,2,2,96.67137306829969,11891.248593383061,-6115.154219158663,0
45,CASUAL,44.8816950552118,0,6257.473336757764,tragamonedas,0,187,93.68038306839165,13977.901999740108,7720.428662982345,1
287,ARRIESGADO,57.53335946855995,1,50746.52216860971,dados,4,35,178.5805955063715,0.5777463505792184,-50745.94442225913,0
285,CASUAL,38.17461845796694,0,11425.457736918044,tragamonedas,0,174,87.38113938631,9685.457736918044,-1740.0,0
140,ARRIESGADO,36.76568594014334,0,45366.13383655763,pocker,1,2,172.79392312942662,25021.829252373518,-20344.304584184112,0
434,CASUAL,54.04306220134642,1,28290.512387096664,tragamonedas,0,145,72.90206134587584,40737.834509496824,12447.32212240016,1
179,CASUAL,46.39978106114564,0,23426.13330894231,pocker,1,1,71.71371689323301,22426.13330894231,-1000.0,0
365,CASUAL,45.59291133894707,1,5718.847668117947,blackjack,2,2,110.1278112797752,3718.8476681179473,-2000.0,0
261,CASUAL,43.407547907467354,1,13660.202587521228,dados,4,12,60.40809830203569,168.90057674744457,-13491.302010773783,0
423,CASUAL,34.15231228746918,1,15807.254830013513,tragamonedas,0,191,95.6674654436192,36473.97796024264,20666.72313022913,1
166,CASUAL,60.23663776478527,0,22563.749101206762,dados,4,19,98.07776106129924,449.9926864868313,-22113.75641471993,0
169,ARRIESGADO,42.256034264776474,1,10835.334504933475,pocker,1,2,132.25738303079626,8835.334504933475,-2000.0,0
156,CASUAL,50.538561660032116,0,8018.105026057292,tragamonedas,0,184,92.35205784941131,6178.105026057292,-1840.0,0
288,ARRIESGADO,31.709211708278396,1,16239.846115481116,pocker,1,2,124.69189480013455,14239.846115481116,-2000.0,0
204,CASUAL,44.93692749086128,0,6681.212062584105,blackjack,2,2,105.62348134770414,4681.212062584105,-2000.0,0
158,CASUAL,58.77257482867307,0,36554.757170813326,blackjack,2,1,69.52630683372233,25323.480565251688,-11231.276605561638,0
315,CASUAL,43.69555311015376,0,20359.64386279557,tragamonedas,0,145,72.7579490953554,23132.36757277229,2772.7237099767226,1
435,CONSERVADOR,56.999876485826135,1,7580.492645821956,dados,4,14,72.30764248160463,5.075574351847706,-7575.417071470109,0
472,CONSERVADOR,54.8647401870094,0,14175.900038030522,roulette,3,3,47.303236641171864,1785.1599141321967,-12390.740123898326,0
362,CASUAL,40.86243118619937,1,14767.806624317564,roulette,3,5,75.27018429960725,641.6865779382233,-14126.12004637934,0
429,CASUAL,46.54290050551871,1,14299.580225099926,tragamonedas,0,135,67.83880086538764,18103.649835058866,3804.0696099589404,1
285,CASUAL,38.17461845796694,0,11425.457736918044,blackjack,2,1,88.820360813813,10425.457736918044,-1000.0,0
348,CASUAL,34.59837119020518,1,5765.202495558783,dados,4,16,82.0937187752411,430.8879126041661,-5334.314582954617,0
379,CASUAL,33.81304398854427,0,7265.728450597363,tragamonedas,0,136,68.00224537915139,10720.043411067269,3454.3149604699056,1
132,ARRIESGADO,37.43562790600877,1,41746.08552943115,dados,4,38,194.0590631087133,213.3642499650244,-41532.721279466125,0
353,CASUAL,35.68997996125276,0,13134.39955529814,tragamonedas,0,164,82.48168747112962,17310.103284655685,4175.703729357545,1
338,CONSERVADOR,58.400987035364345,1,13612.440834520065,dados,4,6,31.98092497913311,4704.802305217465,-8907.6385293026,0
66,CASUAL,45.454900806310974,1,18429.12598959717,roulette,3,6,100.62467026628148,1539.5864601462786,-16889.539529450893,0
194,CASUAL,46.97018932543476,1,12223.40097516274,dados,4,23,116.30999004482732,96.30282479558949,-12127.09815036715,0
257,CASUAL,46.15298722210791,1,27676.13054539008,tragamonedas,0,166,83.06085220402235,26067.625956069143,-1608.5045893209353,0
215,CASUAL,61.12193042812388,0,20049.226724910313,pocker,1,1,72.98501870937258,19049.226724910313,-1000.0,0
325,ARRIESGADO,40.73310230006199,1,39727.37645447547,roulette,3,12,181.9584465687153,3590.528908906348,-36136.84754556912,0
171,ARRIESGADO,44.248794120261685,1,42407.76575407479,pocker,1,2,133.63508474973244,36846.640095163355,-5561.125658911435,0
230,CONSERVADOR,28.995594669437285,1,4853.081350764756,dados,4,23,118.55649984999506,152.8092526709297,-4700.272098093827,0
385,CASUAL,46.094031564412624,1,27077.293778309657,dados,4,14,73.83998742686225,1608.9993471762784,-25468.294431133378,0
411,CONSERVADOR,48.254636281821305,1,9509.300782055083,pocker,1,1,119.93836628791757,8509.300782055083,-1000.0,0
482,ARRIESGADO,18.685619631916662,1,4653.86947743971,blackjack,2,4,181.16404285284816,653.86947743971,-4000.0,0
167,CASUAL,34.04973542573082,1,12254.359955537977,roulette,3,4,72.09186445759048,1355.5540120846417,-10898.805943453335,0
7,CASUAL,40.710873711438225,1,23920.242388011065,tragamonedas,0,204,102.25884839933465,31310.052401602006,7389.810013590941,1
292,CONSERVADOR,54.55832355167165,1,14727.736616602982,roulette,3,2,32.80348998781547,13727.736616602982,-1000.0,0
171,ARRIESGADO,44.248794120261685,1,42407.76575407479,roulette,3,11,179.1104046421536,1665.5427003032673,-40742.22305377152,0
142,CONSERVADOR,57.67298645054353,0,5988.28749999775,blackjack,2,1,88.0617905597305,2754.073304734334,-3234.214195263416,0
301,CASUAL,36.7101116623899,1,23548.050232308728,tragamonedas,0,192,96.4657170680836,33929.83683390436,10381.786601595632,1
115,CASUAL,47.787408560959996,1,26201.064072024146,blackjack,2,1,63.26071572345131,7410.244398203598,-18790.819673820548,0
158,CASUAL,58.77257482867307,0,36554.757170813326,pocker,1,1,104.65994778973553,35554.757170813326,-1000.0,0
